tech,cell_type,cell_name,from_pin,to_pin,pol,voltage,temp,delay,wp_sum,wn_sum,slew,cap,log_slew,log_cap,req_p,req_n,rc_p,rc_n,req_eff,rc_eff,wp_over_wn,pn_balance,is_inv,stack_pd,inv_v,inv_temp,is_labeled
ASAP7,NAND3X1,NAND3x1_ASAP7_6t_L,A,Y,fall,0.7,25.0,9.09776,-0.7904849827765389,-0.31336372984409655,1.3979400086894094,-3.14266690038237,1.3979400086894094,-3.14266690038237,0.7904849855277247,0.31336373094877373,-2.352182420395115,-2.8293034796823484,0.31336373094877373,-2.8293034796823484,0.3333333333333333,-0.4999999999999999,0,1,1.4285714285714286,0.04,1
ASAP7,NAND2X2,NAND2x2_ASAP7_6t_L,A,Y,fall,0.7,25.0,109.374,-0.6655462468384465,-0.3645162521797766,2.301029995666153,-1.336487520160051,2.301029995666153,-1.336487520160051,0.6655462489428767,0.3645162533727032,-0.67094127870002,-0.9719712723282457,0.3645162533727032,-0.9719712723282457,0.5000000000000001,-0.3333333333333333,0,1,1.4285714285714286,0.04,1
ASAP7,OR4X1,OR4x1_ASAP7_6t_L,A,Y,rise,0.7,25.0,25.4766,-0.5686362342325145,-0.5686362342325145,1.0969100130428,-2.5406073614441,1.0969100130428,-2.5406073614441,0.5686362359582722,0.5686362359582722,-1.9719712356846508,-1.9719712356846508,0.5686362359582722,-1.9719712356846508,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,OR2X2,OR2x2_ASAP7_6t_L,B,Y,fall,0.7,25.0,102.049,-0.6655462468384465,-0.7904849827765389,2.6020599913290483,-1.637517506399239,2.6020599913290483,-1.637517506399239,0.6655462489428767,0.7904849855277247,-0.9719712723282458,-0.8470325367378235,0.7904849855277247,-0.8470325367378235,1.3333333333333335,0.14285714285714285,0,1,1.4285714285714286,0.04,1
ASAP7,AND2X4,AND2x4_ASAP7_6t_L,B,Y,fall,0.7,25.0,214.882,-0.3645162521797766,-0.3645162521797766,2.0000000000043427,-0.7344275359006837,2.0000000000043427,-0.7344275359006837,0.3645162533727032,0.3645162533727032,-0.36991128405391627,-0.36991128405391627,0.3645162533727032,-0.36991128405391627,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,OR4X1,OR4x1_ASAP7_6t_L,D,Y,rise,0.7,25.0,38.0294,-0.5686362342325145,-0.5686362342325145,2.301029995666153,-2.5406073614441,2.301029995666153,-2.5406073614441,0.5686362359582722,0.5686362359582722,-1.9719712356846508,-1.9719712356846508,0.5686362359582722,-1.9719712356846508,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,OR4X1,OR4x1_ASAP7_6t_L,C,Y,fall,0.7,25.0,84.1593,-0.5686362342325145,-0.5686362342325145,2.6020599913290483,-2.5406073614441,2.6020599913290483,-2.5406073614441,0.5686362359582722,0.5686362359582722,-1.9719712356846508,-1.9719712356846508,0.5686362359582722,-1.9719712356846508,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,BUFX4,BUFx4_ASAP7_6t_L,A,Y,fall,0.7,25.0,65.8526,-0.5686362342325145,-0.5686362342325145,2.6020599913290483,-2.239577441178447,2.6020599913290483,-2.239577441178447,0.5686362359582722,0.5686362359582722,-1.670941260378222,-1.670941260378222,0.5686362359582722,-1.670941260378222,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,AND2X2,AND2x2_ASAP7_6t_L,B,Y,fall,0.7,25.0,227.046,-0.7904849827765389,-0.6655462468384465,2.0000000000043427,-1.0354575292084665,2.0000000000043427,-1.0354575292084665,0.7904849855277247,0.6655462489428767,-0.24497254770008592,-0.3699112840539164,0.6655462489428767,-0.3699112840539164,0.75,-0.14285714285714285,0,1,1.4285714285714286,0.04,1
ASAP7,NOR2X1,NOR2x1_ASAP7_6t_L,A,Y,fall,0.7,25.0,57.4263,-0.6655462468384465,-0.9665762404918051,1.3979400086894094,-1.9385474832136347,1.3979400086894094,-1.9385474832136347,0.6655462489428767,0.9665762445599542,-1.2730012639207162,-0.9719712723282458,0.9665762445599542,-0.9719712723282458,2.0,0.3333333333333333,0,1,1.4285714285714286,0.04,1
ASAP7,OR3X4,OR3x4_ASAP7_6t_L,A,Y,rise,0.7,25.0,92.0168,-0.4225081990138475,-0.4225081990138475,2.301029995666153,-1.336487520160051,2.301029995666153,-1.336487520160051,0.4225082003269381,0.4225082003269381,-0.9139793258594977,-0.9139793258594977,0.4225082003269381,-0.9139793258594977,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,NOR3X1,NOR3x1_ASAP7_6t_L,A,Y,fall,0.7,25.0,57.4281,-0.31336372984409655,-0.7904849827765389,2.6020599913290483,-2.5406073614441,2.6020599913290483,-2.5406073614441,0.31336373094877373,0.7904849855277247,-2.227243708215875,-1.7501225023543363,0.7904849855277247,-1.7501225023543363,3.0,0.4999999999999999,0,1,1.4285714285714286,0.04,1
ASAP7,AND2X4,AND2x4_ASAP7_6t_L,B,Y,fall,0.7,25.0,127.303,-0.3645162521797766,-0.3645162521797766,2.301029995666153,-1.0354575292084665,2.301029995666153,-1.0354575292084665,0.3645162533727032,0.3645162533727032,-0.6709412787000198,-0.6709412787000198,0.3645162533727032,-0.6709412787000198,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,NAND3X2,NAND3x2_ASAP7_6t_L,C,Y,rise,0.7,25.0,159.991,-0.48945498845297275,-0.012333734626920325,2.6020599913290483,-1.637517506399239,2.6020599913290483,-1.637517506399239,0.4894549899340993,0.012333735495859591,-1.1480625293481717,-1.6251837718533022,0.4894549899340993,-1.1480625293481717,0.33333333333333326,-0.5,0,1,1.4285714285714286,0.04,1
ASAP7,AND3X2,AND3x2_ASAP7_6t_L,A,Y,rise,0.7,25.0,59.4952,-0.5686362342325145,-0.5686362342325145,2.6020599913290483,-2.8416372063114648,2.6020599913290483,-2.8416372063114648,0.5686362359582722,0.5686362359582722,-2.27300119063353,-2.27300119063353,0.5686362359582722,-2.27300119063353,1.0,0.0,0,1,1.4285714285714286,0.04,1
ASAP7,OR4X2,OR4x2_ASAP7_6t_L,B,Y,fall,0.7,25.0,43.0394,-0.48945498845297275,-0.48945498845297275,1.0969100130428,-2.5406073614441,1.0969100130428,-2.5406073614441,0.4894549899340993,0.4894549899340993,-2.051152473589255,-2.051152473589255,0.4894549899340993,-2.051152473589255,1.0,0.0,0,1,1.4285714285714286,0.04,1
